id,name,year,pick,team,seasons,games,minutes,VORP,WS,WA,RWAR,VORP_top,WS_top,WA_top,RWAR_top,image
marblde01,Devyn Marble,2014,56,DEN,2,44,457,-0.40,-0.20,0.67,-0.03,-0.40,-0.20,0.67,-0.03,true
labeylo01,Louis Labeyrie,2014,57,IND,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
mcraejo01,Jordan McRae,2014,58,SAS,4,123,1696,-0.10,1.80,1.10,0.46,-0.10,1.80,1.10,0.46,true
thamexa01,Xavier Thames,2014,59,TOR,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
jeffeco01,Cory Jefferson,2014,60,SAS,2,58,581,-0.20,0.90,1.50,1.09,-0.20,0.90,1.50,1.09,true
townska01,Karl-Anthony Towns,2015,1,MIN,7,439,15067,25.80,60.00,40.76,36.78,21.20,50.80,40.47,36.78,true
russeda01,D'Angelo Russell,2015,2,LAL,7,387,11323,7.30,11.60,8.55,4.90,7.10,11.20,9.05,6.59,true
okafoja01,Jahlil Okafor,2015,3,PHI,6,247,4827,0.00,7.10,-1.95,-2.94,0.10,6.50,-0.14,-1.27,true
porzikr01,Kristaps Porziņģis,2015,4,NYK,6,312,9696,8.70,24.70,24.53,18.66,7.50,21.60,24.53,18.66,false
hezonma01,Mario Hezonja,2015,5,ORL,5,330,6107,-1.20,3.20,0.80,-0.82,-1.20,3.20,0.80,-0.82,true
caulewi01,Willie Cauley-Stein,2015,6,SAC,7,420,9270,4.30,23.20,14.81,5.04,4.20,20.20,13.89,5.72,true
mudiaem01,Emmanuel Mudiay,2015,7,DEN,6,302,7187,-2.20,-0.10,1.21,-6.76,-1.00,2.00,2.64,-4.10,true
johnsst04,Stanley Johnson,2015,8,DET,7,376,7442,-1.40,4.60,5.81,0.93,-0.50,4.30,6.19,2.43,true
kaminfr01,Frank Kaminsky,2015,9,CHO,7,377,7925,3.30,15.30,7.13,3.30,2.70,13.00,6.78,3.39,true
winslju01,Justise Winslow,2015,10,MIA,7,296,7675,-0.10,7.40,13.25,7.19,0.70,8.20,13.25,7.24,true
turnemy01,Myles Turner,2015,11,IND,7,427,12276,8.40,33.40,28.21,10.81,7.50,27.00,26.70,10.81,true
lylestr01,Trey Lyles,2015,12,UTA,7,407,7274,1.40,12.10,6.61,1.84,1.60,10.70,6.42,2.85,true
bookede01,Devin Booker,2015,13,PHO,7,439,14708,7.90,25.10,12.95,13.34,8.30,21.20,13.73,14.32,true
payneca01,Cameron Payne,2015,14,OKC,7,253,4373,1.40,7.10,1.03,2.19,2.10,6.90,1.68,2.48,true
oubreke01,Kelly Oubre Jr.,2015,15,ATL,7,442,11162,0.60,16.20,4.68,4.40,1.60,13.90,5.82,4.71,true
roziete01,Terry Rozier,2015,16,BOS,7,434,10929,6.40,19.60,6.03,6.30,6.50,18.50,7.41,7.00,true
vaughra01,Rashad Vaughn,2015,17,MIL,3,139,1671,-1.10,-0.60,0.07,-1.91,-1.10,-0.60,0.07,-1.91,true
dekkesa01,Sam Dekker,2015,18,HOU,5,201,3097,0.50,5.30,2.67,2.42,0.50,5.30,2.67,2.42,true
grantje02,Jerian Grant,2015,19,WAS,5,279,4998,0.60,8.30,4.28,3.51,0.60,8.30,4.28,3.51,true
wrighde01,Delon Wright,2015,20,TOR,7,366,7691,7.90,20.40,9.00,11.18,7.20,18.70,9.00,11.18,true
anderju01,Justin Anderson,2015,21,DAL,6,232,3041,0.40,4.60,3.42,0.87,0.60,4.70,3.58,0.87,true
portibo01,Bobby Portis,2015,22,CHI,7,412,8670,2.90,18.60,7.62,0.16,3.40,15.50,7.21,1.18,true
holliro01,Rondae Hollis-Jefferson,2015,23,POR,6,305,6759,2.20,12.80,11.42,13.19,2.40,12.50,11.42,13.19,true
jonesty01,Tyus Jones,2015,24,CLE,7,420,7638,4.40,16.60,10.72,9.01,4.10,14.80,10.28,9.01,true
martija01,Jarell Martin,2015,25,MEM,4,184,2927,-1.70,3.20,0.85,-1.85,-1.70,3.20,0.85,-1.85,true
milutni01,Nikola Milutinov,2015,26,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
nancela02,Larry Nance Jr.,2015,27,LAL,7,387,9345,7.40,24.10,19.63,12.93,6.70,20.30,18.25,12.93,true
hunterj01,R.J. Hunter,2015,28,BOS,4,45,395,0.00,0.40,0.37,0.14,0.00,0.40,0.37,0.14,true
mcculch01,Chris McCullough,2015,29,BRK,3,59,532,0.00,0.60,0.57,-0.13,0.00,0.60,0.57,-0.13,true
looneke01,Kevon Looney,2015,30,GSW,7,322,5012,1.70,16.50,6.93,7.21,1.90,16.40,7.17,7.57,true
osmande01,Cedi Osman,2015,31,MIN,5,287,7119,-0.90,6.30,-0.22,0.77,-0.90,6.30,-0.22,0.77,true
harremo01,Montrezl Harrell,2015,32,HOU,7,420,9061,11.20,37.80,12.44,16.30,10.30,32.80,11.88,16.30,true
mickejo01,Jordan Mickey,2015,33,BOS,3,64,482,-0.40,0.50,0.45,-0.77,-0.40,0.50,0.45,-0.77,true
brownan02,Anthony Brown,2015,34,LAL,3,41,762,-0.60,-0.30,0.97,0.07,-0.60,-0.30,0.97,0.07,true
hernawi01,Willy Hernangómez,2015,35,PHI,6,279,4194,2.30,12.80,4.81,0.72,2.10,12.00,4.81,1.30,false
chrisra01,Rakeem Christmas,2015,36,MIN,2,30,225,-0.20,0.50,0.09,-0.07,-0.20,0.50,0.09,-0.07,true
holmeri01,Richaun Holmes,2015,37,PHI,7,358,7555,5.10,26.20,11.68,4.27,4.40,21.90,11.18,4.27,true
hillida01,Darrun Hilliard,2015,38,DET,3,91,859,-0.50,0.30,0.77,-0.83,-0.50,0.30,0.77,-0.83,true
vauleju01,Juan Pablo Vaulet,2015,39,CHO,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
richajo01,Josh Richardson,2015,40,MIA,7,399,12105,4.80,21.90,19.09,19.62,4.60,18.10,18.64,19.62,true
connapa01,Pat Connaughton,2015,41,BRK,7,391,7128,3.60,17.00,5.73,4.31,3.70,16.60,5.57,4.83,true
hanlaol01,Olivier Hanlan,2015,42,UTA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
youngjo01,Joe Young,2015,43,IND,3,127,1077,-0.60,0.30,-0.30,-0.98,-0.60,0.30,-0.30,-0.98,true
harrian01,Andrew Harrison,2015,44,PHO,3,145,2987,-0.50,3.20,2.27,0.12,-0.50,3.20,2.27,0.12,true
thornma02,Marcus Thornton,2015,45,BOS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
powelno01,Norman Powell,2015,46,MIL,7,409,9048,4.00,18.70,6.18,5.40,4.00,16.50,6.83,6.19,true
gudaiar01,Artūras Gudaitis,2015,47,PHI,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
johnsda04,Dakari Johnson,2015,48,OKC,1,31,161,0.10,0.60,0.26,0.51,0.10,0.60,0.26,0.51,true
whiteaa01,Aaron White,2015,49,WAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
eriksma01,Marcus Eriksson,2015,50,ATL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
harvety01,Tyler Harvey,2015,51,ORL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
singhsa01,Satnam Singh,2015,52,DAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
pointsi01,Sir'Dominic Pointer,2015,53,CLE,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
diezda01,Dani Díez,2015,54,UTA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
lalanca01,Cady Lalanne,2015,55,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
dawsobr01,Branden Dawson,2015,56,NOP,1,6,29,0.00,0.00,0.05,-0.26,0.00,0.00,0.05,-0.26,true
radicni01,Nikola Radičević,2015,57,DEN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
tokotjp01,J.P. Tokoto,2015,58,PHI,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
agravdi01,Dimitrios Agravanis,2015,59,ATL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
mitrolu01,Luka Mitrović,2015,60,PHI,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
simmobe01,Ben Simmons,2016,1,PHI,4,275,9326,13.40,30.30,25.86,17.30,13.40,30.30,25.86,17.30,true
ingrabr01,Brandon Ingram,2016,2,LAL,6,342,11213,4.00,16.10,7.94,2.13,5.40,16.40,8.38,4.97,true
brownja02,Jaylen Brown,2016,3,BOS,6,361,10165,4.70,20.20,16.47,9.31,5.30,18.70,16.47,10.00,true
bendedr01,Dragan Bender,2016,4,PHO,4,187,3755,-1.90,0.60,0.16,-2.97,-1.90,0.60,0.16,-2.97,true
dunnkr01,Kris Dunn,2016,5,MIN,5,231,5561,0.10,3.70,7.05,4.94,0.10,3.70,7.05,4.94,true
hieldbu01,Buddy Hield,2016,6,NOP,6,427,12348,7.40,16.60,10.82,13.02,7.40,15.30,11.12,13.02,true
murraja01,Jamal Murray,2016,7,DEN,5,345,10384,5.90,20.80,26.33,16.28,5.90,20.80,26.33,16.28,true
chrisma01,Marquese Chriss,2016,8,SAC,6,266,5094,-0.30,6.00,4.08,-1.10,0.40,6.20,4.24,0.31,true
poeltja01,Jakob Poeltl,2016,9,TOR,6,378,7290,5.10,24.60,12.49,11.42,5.30,23.00,12.49,11.45,false
makerth01,Thon Maker,2016,10,MIL,5,263,3624,-0.10,6.60,2.68,-2.45,-0.10,6.60,2.68,-2.45,true
sabondo01,Domantas Sabonis,2016,11,ORL,6,391,10983,10.10,32.80,15.88,9.97,11.10,32.00,15.88,9.97,true
princta02,Taurean Prince,2016,12,UTA,6,328,8173,0.10,6.60,0.98,1.35,0.50,6.20,0.98,1.35,true
papagge01,Georgios Papagiannis,2016,13,PHO,2,39,477,-0.30,0.40,0.42,-1.16,-0.30,0.40,0.42,-1.16,true
valende01,Denzel Valentine,2016,14,CHI,5,254,4799,0.20,4.60,3.36,2.43,0.20,4.60,3.36,2.43,true
hernaju01,Juancho Hernangómez,2016,15,DEN,6,274,4304,-0.10,7.10,2.62,3.71,0.20,7.20,2.62,3.71,false
yabusgu01,Guerschon Yabusele,2016,16,BOS,2,74,486,0.00,1.10,0.30,0.24,0.00,1.10,0.30,0.24,true
baldwwa01,Wade Baldwin,2016,17,MEM,3,56,579,-0.40,-0.30,-0.37,-1.93,-0.40,-0.30,-0.37,-1.93,true
ellenhe01,Henry Ellenson,2016,18,DET,5,83,787,-0.30,0.30,0.96,-1.07,-0.30,0.30,0.96,-1.07,true
beaslma01,Malik Beasley,2016,19,DEN,6,295,6094,1.50,8.60,3.28,2.46,1.80,8.40,3.34,2.62,true
leverca01,Caris LeVert,2016,20,IND,6,288,7830,3.30,11.10,6.71,8.38,3.00,9.70,6.71,8.38,true
bembrde01,DeAndre' Bembry,2016,21,ATL,6,272,5294,-0.30,4.00,1.89,0.33,0.00,4.40,2.23,0.85,true
richama01,Malachi Richardson,2016,22,CHO,3,70,625,-0.60,-0.10,0.39,-0.52,-0.60,-0.10,0.39,-0.52,true
zizican01,Ante Žižić,2016,23,BOS,3,113,1517,-0.20,3.50,2.60,0.27,-0.20,3.50,2.60,0.27,false
luwawti01,Timothé Luwawu-Cabarrot,2016,24,PHI,6,300,4902,-2.60,4.10,0.96,1.14,-1.80,3.90,1.47,1.77,false
johnsbr02,Brice Johnson,2016,25,LAC,2,21,107,0.00,0.20,0.18,-0.06,0.00,0.20,0.18,-0.06,true
korkmfu01,Furkan Korkmaz,2016,26,PHI,5,222,4127,0.60,6.70,2.96,3.42,0.60,6.70,2.96,3.42,true
siakapa01,Pascal Siakam,2016,27,TOR,6,354,9974,8.20,27.20,29.22,14.48,8.30,25.60,29.22,14.98,true
labissk01,Skal Labissière,2016,28,PHO,4,148,2595,-0.10,4.40,2.90,0.13,-0.10,4.40,2.90,0.13,false
murrade01,Dejounte Murray,2016,29,SAS,5,284,6985,5.10,12.00,9.22,4.75,5.30,12.00,9.22,5.18,true
jonesda03,Damian Jones,2016,30,GSW,6,167,2364,0.20,7.00,0.71,-0.83,0.40,7.00,0.71,-0.17,true
davisde01,Deyonta Davis,2016,31,BOS,3,107,1299,-0.10,3.60,0.76,-0.44,-0.10,3.60,0.76,-0.44,true
zubaciv01,Ivica Zubac,2016,32,LAL,6,319,5870,3.90,22.50,10.71,5.16,3.90,21.50,10.71,6.30,true
diallch01,Cheick Diallo,2016,33,LAC,5,183,2186,0.30,6.40,1.10,-0.29,0.30,6.40,1.10,-0.29,true
ulisty01,Tyler Ulis,2016,34,PHO,3,133,2782,-1.10,0.50,1.18,-0.03,-1.10,0.50,1.18,-0.03,true
zagorra01,Rade Zagorac,2016,35,BOS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
brogdma01,Malcolm Brogdon,2016,36,MIL,6,323,9737,7.70,24.00,16.63,15.75,7.40,21.50,16.63,15.75,true
onuakch01,Chinanu Onuaku,2016,37,HOU,2,6,74,-0.10,0.00,0.10,-0.34,-0.10,0.00,0.10,-0.34,true
mccawpa01,Patrick McCaw,2016,38,MIL,5,199,3373,-0.70,4.30,-3.45,-2.21,-0.70,4.30,-3.45,-2.21,true
michida01,David Michineau,2016,39,NOP,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
stonedi01,Diamond Stone,2016,40,NOP,1,7,24,-0.10,-0.10,0.04,-0.28,-0.10,-0.10,0.04,-0.28,true
zimmest01,Stephen Zimmerman,2016,41,ORL,1,19,108,-0.20,0.00,0.14,-0.58,-0.20,0.00,0.14,-0.58,true
whiteis01,Isaiah Whitehead,2016,42,UTA,2,89,1823,-1.40,-0.90,1.34,-0.12,-1.40,-0.90,1.34,-0.12,true
qizh01,Zhou Qi,2016,43,HOU,2,19,125,-0.30,-0.30,0.03,-0.38,-0.30,-0.30,0.03,-0.38,true
cordiis01,Isaïa Cordinier,2016,44,ATL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
jacksde01,Demetrius Jackson,2016,45,BOS,3,26,136,0.10,0.20,0.17,0.11,0.10,0.20,0.17,0.11,true
hammoaj01,A.J. Hammons,2016,46,DAL,1,22,163,-0.20,0.00,0.25,-0.52,-0.20,0.00,0.25,-0.52,true
laymaja01,Jake Layman,2016,47,ORL,6,225,3015,-0.20,3.70,2.27,-0.06,0.10,4.00,2.27,0.58,true
zipsepa01,Paul Zipser,2016,48,CHI,2,98,1667,-1.30,-0.10,-0.35,-1.51,-1.30,-0.10,-0.35,-1.51,true
gbinimi01,Michael Gbinije,2016,49,DET,1,9,32,-0.10,-0.10,0.06,-0.08,-0.10,-0.10,0.06,-0.08,true
niangge01,Georges Niang,2016,50,IND,6,262,3486,1.10,6.90,0.94,0.17,1.30,7.20,0.94,0.54,true
bentibe01,Ben Bentil,2016,51,BOS,1,3,10,-0.10,-0.10,0.02,-0.12,-0.10,-0.10,0.02,-0.12,true
bolomjo01,Joel Bolomboy,2016,52,UTA,2,18,91,0.10,0.30,0.16,-0.04,0.10,0.30,0.16,-0.04,true
cornepe01,Petr Cornelie,2016,53,DEN,1,13,38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
feldeka01,Kay Felder,2016,54,ATL,2,58,526,-0.30,-0.40,-0.05,-0.59,-0.30,-0.40,-0.05,-0.59,true
paigema01,Marcus Paige,2016,55,BRK,1,5,28,0.00,0.00,0.04,0.02,0.00,0.00,0.04,0.02,true
hamilda02,Daniel Hamilton,2016,56,DEN,2,25,232,-0.10,0.00,0.22,0.07,-0.10,0.00,0.22,0.07,true
sheliwa01,Wang Zhelin,2016,57,MEM,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
naderab01,Abdel Nader,2016,58,BOS,5,202,2583,-0.30,2.80,-2.29,-2.93,-0.30,2.80,-2.29,-2.93,true
cousiis01,Isaiah Cousins,2016,59,SAC,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
wallaty01,Tyrone Wallace,2016,60,UTA,3,106,1639,-1.30,0.20,1.16,-0.14,-1.30,0.20,1.16,-0.14,true
fultzma01,Markelle Fultz,2017,1,PHI,4,113,2891,-0.10,3.10,3.12,0.92,-0.10,3.10,3.12,0.92,true
balllo01,Lonzo Ball,2017,2,LAL,5,247,8038,5.90,11.30,12.40,7.07,5.90,11.30,12.40,7.07,true
tatumja01,Jayson Tatum,2017,3,BOS,5,323,10701,11.30,28.10,32.94,18.86,11.30,28.10,32.94,18.86,true
jacksjo02,Josh Jackson,2017,4,PHO,5,267,6381,-2.70,-1.50,-1.29,-0.75,-2.70,-1.50,-1.29,-0.75,true
foxde01,De'Aaron Fox,2017,5,SAC,5,299,9471,5.10,14.60,9.39,6.98,5.10,14.60,9.39,6.98,true
isaacjo01,Jonathan Isaac,2017,6,ORL,3,136,3512,2.00,6.70,7.34,7.16,2.00,6.70,7.34,7.16,true
markkla01,Lauri Markkanen,2017,7,MIN,5,250,7387,3.10,13.40,7.75,4.93,3.10,13.40,7.75,4.93,true
ntilila01,Frank Ntilikina,2017,8,NYK,5,239,4537,-2.60,0.20,1.74,0.70,-2.60,0.20,1.74,0.70,true
smithde03,Dennis Smith Jr.,2017,9,DAL,5,198,4841,-0.50,-1.00,-0.09,-3.29,-0.50,-1.00,-0.09,-3.29,true
colliza01,Zach Collins,2017,10,SAC,3,154,2691,-0.40,3.80,0.56,-0.58,-0.40,3.80,0.56,-0.58,true
monkma01,Malik Monk,2017,11,CHO,5,267,5031,-0.30,3.90,-0.23,-4.17,-0.30,3.90,-0.23,-4.17,true
kennalu01,Luke Kennard,2017,12,DET,5,262,6069,2.50,12.10,4.96,3.38,2.50,12.10,4.96,3.38,true
mitchdo01,Donovan Mitchell,2017,13,DEN,5,313,10532,11.40,26.00,22.52,15.83,11.40,26.00,22.52,15.83,true
adebaba01,Bam Adebayo,2017,14,MIA,5,305,8433,10.00,30.10,19.77,10.11,10.00,30.10,19.77,10.11,true
jacksju01,Justin Jackson,2017,15,POR,5,250,4752,-1.00,5.30,1.67,-0.93,-1.00,5.30,1.67,-0.93,true
pattoju01,Justin Patton,2017,16,CHI,4,22,296,0.00,0.40,0.08,-0.09,0.00,0.40,0.08,-0.09,true
wilsodj01,D.J. Wilson,2017,17,MIL,5,144,1796,-0.20,2.70,0.15,-0.36,-0.20,2.70,0.15,-0.36,true
leaftj01,T.J. Leaf,2017,18,IND,4,146,1238,0.10,2.70,0.57,1.05,0.10,2.70,0.57,1.05,true
collijo01,John Collins,2017,19,ATL,5,271,7868,7.10,27.00,10.92,8.78,7.10,27.00,10.92,8.78,true
gilesha01,Harry Giles,2017,20,POR,3,142,1835,-0.20,3.10,1.01,-1.55,-0.20,3.10,1.01,-1.55,false
fergute01,Terrance Ferguson,2017,21,OKC,4,204,4000,-2.20,4.40,-1.18,-1.78,-2.20,4.40,-1.18,-1.78,true
allenja01,Jarrett Allen,2017,22,BRK,5,316,8269,7.70,31.90,12.31,1.92,7.70,31.90,12.31,1.92,true
anunoog01,OG Anunoby,2017,23,TOR,5,273,7052,3.80,15.50,9.89,5.85,3.80,15.50,9.89,5.85,true
lydonty01,Tyler Lydon,2017,24,UTA,2,26,96,-0.10,0.20,0.12,-0.21,-0.10,0.20,0.12,-0.21,true
pasecan01,Anžejs Pasečņiks,2017,25,ORL,2,28,443,-0.50,0.40,0.32,-0.05,-0.50,0.40,0.32,-0.05,false
swanica01,Caleb Swanigan,2017,26,POR,3,75,655,-0.70,-0.20,0.07,-0.16,-0.70,-0.20,0.07,-0.16,true
kuzmaky01,Kyle Kuzma,2017,27,BRK,5,312,9385,2.10,13.60,7.51,3.82,2.10,13.60,7.51,3.82,true
bradlto01,Tony Bradley,2017,28,LAL,5,135,1703,1.30,6.90,0.84,1.81,1.30,6.90,0.84,1.81,true
whitede01,Derrick White,2017,29,SAS,5,225,5738,4.90,13.00,10.77,11.12,4.90,13.00,10.77,11.12,true
hartjo01,Josh Hart,2017,30,UTA,5,272,7263,2.80,13.80,7.92,8.96,2.80,13.80,7.92,8.96,true
jacksfr01,Frank Jackson,2017,31,CHO,4,193,3453,-1.60,2.30,-0.52,-2.31,-1.60,2.30,-0.52,-2.31,true
reedda01,Davon Reed,2017,32,PHO,3,43,500,-0.20,0.30,0.30,-0.74,-0.20,0.30,0.30,-0.74,true
iwundwe01,Wes Iwundu,2017,33,ORL,5,226,3827,-1.90,4.40,2.05,0.73,-1.90,4.40,2.05,0.73,false
masonfr01,Frank Mason III,2017,34,SAC,4,103,1616,-0.20,1.20,1.77,0.30,-0.20,1.20,1.77,0.30,true
rabbiv01,Ivan Rabb,2017,35,ORL,2,85,1237,0.10,3.30,0.73,-1.08,0.10,3.30,0.73,-1.08,true
boldejo01,Jonah Bolden,2017,36,PHI,2,51,686,0.10,1.40,0.51,0.36,0.10,1.40,0.51,0.36,false
ojelese01,Semi Ojeleye,2017,37,BOS,5,268,3967,-1.50,5.00,-2.22,-1.01,-1.50,5.00,-2.22,-1.01,true
belljo01,Jordan Bell,2017,38,CHI,4,160,1935,1.10,4.90,1.97,2.13,1.10,4.90,1.97,2.13,true
evansja01,Jawun Evans,2017,39,PHI,2,56,843,-0.70,-0.40,0.74,0.34,-0.70,-0.40,0.74,0.34,true
bacondw01,Dwayne Bacon,2017,40,NOP,4,207,4012,-3.10,0.80,1.03,-1.79,-3.10,0.80,1.03,-1.79,true
dorsety01,Tyler Dorsey,2017,41,ATL,2,104,1672,-0.50,1.00,1.23,-0.09,-0.50,1.00,1.23,-0.09,true
bryanth01,Thomas Bryant,2017,42,UTA,4,143,2986,2.90,10.60,5.45,1.91,2.90,10.60,5.45,1.91,true
harteis01,Isaiah Hartenstein,2017,43,HOU,4,126,1523,1.20,5.70,0.70,0.42,1.20,5.70,0.70,0.42,false
dotsoda01,Damyean Dotson,2017,44,NYK,5,213,4242,-0.80,3.00,2.67,1.56,-0.80,3.00,2.67,1.56,true
brookdi01,Dillon Brooks,2017,45,HOU,5,259,7344,-3.60,4.70,3.79,3.72,-3.60,4.70,3.79,3.72,true
brownst02,Sterling Brown,2017,46,PHI,5,245,4258,0.10,6.50,0.83,0.18,0.10,6.50,0.83,0.18,true
anigbik01,Ike Anigbogu,2017,47,IND,2,14,36,0.00,0.00,0.05,-0.32,0.00,0.00,0.05,-0.32,true
thornsi01,Sindarius Thornwell,2017,48,MIL,4,160,1721,-0.50,1.10,1.25,1.03,-0.50,1.10,1.25,1.03,true
cancavl01,Vlatko Čančar,2017,49,DEN,3,69,478,0.00,0.80,0.11,0.05,0.00,0.80,0.11,0.05,false
lessoma01,Mathias Lessort,2017,50,PHI,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
morrimo01,Monte Morris,2017,51,DEN,5,238,5816,3.30,15.10,5.42,6.69,3.30,15.10,5.42,6.69,true
sumneed01,Edmond Sumner,2017,52,NOP,4,108,1520,-0.50,1.90,0.31,-0.31,-0.50,1.90,0.31,-0.31,true
allenka01,Kadeem Allen,2017,53,BOS,3,47,640,0.10,1.00,1.00,0.88,0.10,1.00,1.00,0.88,true
peteral01,Alec Peters,2017,54,PHO,1,20,225,0.00,0.30,0.45,0.36,0.00,0.30,0.45,0.36,true
willini01,Nigel Williams-Goss,2017,55,UTA,1,10,50,0.00,0.00,0.07,0.01,0.00,0.00,0.07,0.01,false
birdja01,Jabari Bird,2017,56,BOS,1,13,115,0.00,0.20,0.17,-0.16,0.00,0.20,0.17,-0.16,true
vezenal01,Sasha Vezenkov,2017,57,BRK,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
jaramog01,Ognjen Jaramaz,2017,58,NYK,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
blossja01,Jaron Blossomgame,2017,59,SAS,1,27,439,-0.20,0.30,0.46,0.19,-0.20,0.30,0.46,0.19,false
kabaal01,Alpha Kaba,2017,60,ATL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
